int_编号	string_名称	string_字	int_阵营	int_头像	int_头像2	int_武力	int_统御	int_智力	int_旧武力	int_旧统御	int_旧智力	int_耐久	int_策略	int_兵种	int_等级	int_经验	int_道具1	int_道具2	int_道具3	int_道具4	int_道具5	int_道具6	int_道具7	int_道具8	int_道具9	int_道具10	int_道具11	int_道具12	int_道具13	int_道具14	int_道具15	int_rowInYJZ	string_列传
330	虎兵团		9	#N/A	#N/A	70	40	10	23	16	5	36	12	26	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
331	虎兵团		9	#N/A	#N/A	70	40	10	23	16	5	36	12	26	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
332	虎兵团		9	#N/A	#N/A	70	40	10	23	16	5	36	12	26	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
333	军乐队		9	#N/A	#N/A	10	10	70	5	10	15	27	16	30	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
334	军乐队		9	#N/A	#N/A	10	10	70	5	10	15	27	16	30	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
335	军乐队		9	#N/A	#N/A	10	10	70	5	10	15	27	16	30	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
336	军乐队		9	#N/A	#N/A	10	10	70	5	10	15	27	16	30	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
337	军乐队		9	#N/A	#N/A	10	10	70	5	10	15	27	16	30	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
338	军乐队		9	#N/A	#N/A	10	10	70	5	10	15	27	16	30	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
339	军乐队		9	#N/A	#N/A	10	10	70	5	10	15	27	16	30	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
340	首		9	#N/A	#N/A	10	10	70	5	10	15	27	16	30	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
341	物资队		9	#N/A	#N/A	10	10	70	4	9	13	24	12	29	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
342	物资队		9	#N/A	#N/A	10	10	70	4	9	13	24	12	29	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
343	物资队		9	#N/A	#N/A	10	10	70	4	9	13	24	12	29	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
344	物资队		9	#N/A	#N/A	10	10	70	4	9	13	24	12	29	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
345	物资队		9	#N/A	#N/A	10	10	70	4	9	13	24	12	29	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
346	物资队		9	#N/A	#N/A	10	10	70	4	9	13	24	12	29	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
347	物资队		9	#N/A	#N/A	10	10	70	4	9	13	24	12	29	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
348	物资队		9	#N/A	#N/A	10	10	70	4	9	13	24	12	29	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
349	运粮队		9	#N/A	#N/A	10	10	70	5	12	11	24	12	28	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
350	运粮队		9	#N/A	#N/A	10	10	70	5	12	11	24	12	28	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
351	运粮队		9	#N/A	#N/A	10	10	70	5	12	11	24	12	28	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
352	运粮队		9	#N/A	#N/A	10	10	70	5	12	11	24	12	28	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
353	运粮队		9	#N/A	#N/A	10	10	70	5	12	11	24	12	28	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
354	运粮队		9	#N/A	#N/A	10	10	70	5	12	11	24	12	28	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
355	运粮队		9	#N/A	#N/A	10	10	70	5	12	11	24	12	28	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
356	运粮队		9	#N/A	#N/A	10	10	70	5	12	11	24	12	28	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
357	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
358	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
359	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
360	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
361	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
362	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
363	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
364	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
365	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
366	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
367	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
368	南蛮兵		9	#N/A	#N/A	60	50	10	21	13	3	36	8	31	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
369	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
370	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
371	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
372	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
373	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
374	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
375	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
376	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
377	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
378	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
379	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
380	南蛮兵		9	#N/A	#N/A	60	50	10	22	13	4	36	10	32	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
381	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
382	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
383	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
384	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
385	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
386	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
387	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
388	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
389	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
390	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
391	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
392	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
393	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
394	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
395	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
396	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
397	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
398	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
399	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
400	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
401	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
402	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
403	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
404	羌族兵		9	#N/A	#N/A	50	40	30	18	10	8	36	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
405	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
406	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
407	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
408	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
409	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
410	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
411	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
412	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
413	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
414	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
415	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
416	象兵团		9	#N/A	#N/A	70	40	10	23	9	5	40	12	37	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
417	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
418	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
419	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
420	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
421	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
422	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
423	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
424	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
425	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
426	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
427	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
428	蛇兵团		9	#N/A	#N/A	50	50	40	17	11	9	36	16	38	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
429	幻术师		9	#N/A	#N/A	30	20	80	8	7	12	15	25	39	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
430	幻术师		9	#N/A	#N/A	30	20	80	8	7	12	15	25	39	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
431	幻术师		9	#N/A	#N/A	30	20	80	8	7	12	15	25	39	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
432	幻术师		9	#N/A	#N/A	30	20	80	8	7	12	15	25	39	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
433	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
434	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
435	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
436	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
437	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
438	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
439	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
440	藤甲兵		9	#N/A	#N/A	70	60	20	24	15	6	40	8	35	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
441	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
442	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
443	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
444	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
445	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
446	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
447	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
448	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
449	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
450	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
451	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
452	北狄兵		9	#N/A	#N/A	60	70	10	21	17	4	40	12	40	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
453	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
454	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
455	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
456	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
457	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
458	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
459	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
460	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
461	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
462	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
463	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
464	炮车队		9	#N/A	#N/A	50	30	40	17	11	12	30	0	13	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
465	宫吏		9	#N/A	#N/A	0	0	0	0	0	0	0	0	1	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
466	宫吏		9	#N/A	#N/A	0	0	0	0	0	0	0	0	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
467	民		9	#N/A	#N/A	0	0	0	0	0	0	0	0	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
468	民		9	#N/A	#N/A	0	0	0	0	0	0	0	0	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
469	老翁		9	1080	1080	0	0	0	0	0	0	0	0	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	813	0
470	老妇		9	#N/A	#N/A	0	0	0	0	0	0	0	0	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
471	男孩		9	#N/A	#N/A	0	0	0	0	0	0	0	0	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
